"id","user_id","strategie_name","description","created_at"
"312","87","SMC","Liquidité","2025-07-06 13:41:53"
"313","87","Price action","Cassure de struture plus reteste","2025-07-06 13:45:15"
"314","151","NASDAQ","Ma stratégie es basse sur les zones creu en Long terme","2025-07-06 13:57:11"
"315","232","Prise de liquidité",,"2025-07-06 14:35:43"
"316","232","Hammer",,"2025-07-06 14:35:53"
"317","232","SMC",,"2025-07-06 14:36:02"
"318","232","MARKET MAKER MODEL",,"2025-07-06 14:36:17"
"319","232","NEW YORK OTE",,"2025-07-06 14:36:41"
"320","232","LONDON REVERSAL",,"2025-07-06 14:37:01"
"321","232","SCALPING",,"2025-07-06 14:37:14"
"322","232","COPY TRADING",,"2025-07-06 14:37:24"
"323","232","BRAKER BLOCK",,"2025-07-06 14:51:09"
"324","232","MITIGATION BLOCK",,"2025-07-06 14:51:22"
"325","232","REJECTION BLOCK",,"2025-07-06 14:51:32"
"326","232","RECLAIMED BLOCK",,"2025-07-06 14:51:40"
"327","236","rebond sur SnR","rebond sur SnR","2025-07-06 15:03:13"
"328","236","cassure d\'une SnR","cassure d\\\'une SnR","2025-07-06 15:04:36"
"329","236","rebond sur la trendline","rebond sur une trendline","2025-07-06 15:05:16"
"330","236","break of trendline","cassure du trendline","2025-07-06 15:05:40"
"331","236","continuation","continuation de la tendance","2025-07-06 15:06:09"
"332","236","choch","choch","2025-07-06 15:06:21"
"333","235","SMC","C\'est la stratégie basée sur la prise de liquidité","2025-07-06 15:11:35"
"334","232","TDI+RSI DIVERGENCE",,"2025-07-06 15:36:09"
"335","244","Price action + RN/ OB","Strategie basée sur LT/RN/OB/DPH/DPB","2025-07-06 16:46:54"
"336","231","stratégie biais D1","-Stratégie basé sur l\'anticipation d\'une bougie D1
-Détermination d\'une zone d\'attaque en H4 , H1
- confirmation H4 ou H1
-Entrée","2025-07-06 16:50:14"
"337","231","Stratégie Biais H4","-Stratégie basé sur l\'anticipation de biais H4 
- Détermination de zone d\\\\\\\'attaque en M30 ou M15
- confirmation M30 ou M15
-Entrée","2025-07-06 16:52:40"
"338","233","Stratégie de structure et Retournement","la stratégie est basé sur l\\\'analyse technique : la structure du marché , le retournement de tendance , les zones support et résistance. 

Méthode d\\\'analyser le marché :  grand time frames = D1 H4 H1 M15.

ENTREE EN POSITION : M5 et M1","2025-07-06 17:40:57"
"339","233","BLOC DE COMMENDE + LIQUIDITE","Cette stratégies est basé sur les zones d\\\'approvisionnement : Offre et Demande. La prise de liquidité me permet de faire les entrée Snipers sur les actifs","2025-07-06 17:44:46"
"340","233","SUPPORT et RESISTANCE + TENDANCE","Cette stratégie est basé sur les lignes de support et résistance 
Elle dépend de la tendance du marché pour en tiré profit , savoir repéré la tendance si elle est haussière  pour cherché les opportunités a l\'achat et quand elle est baissière pour priorisé la vente.","2025-07-06 17:50:56"
"342","228","CODE ASIATIQUE","les sessions asiatique par les liquidité","2025-07-06 19:16:31"
"343","217","CONCEPT DE LIQ","PRISE DE LIQ 
LIQ IMPORTANTE
STRUCTURE DU MARCHE","2025-07-06 19:21:21"
"345","248","ZDD BY CLEGIAS","STRATEGIE BASSE SUR LE VOLUME","2025-07-06 20:10:24"
"346","231","SMC","SMC=Biais (Structure)+Bos+SnD (50%)+confirmation 1,2+gestion de risques","2025-07-06 20:16:43"
"347","217","X MODEL","une fois que le niveau clé est atteint je veux voir ces éléments dans la création de mon setup
-LiQ sweep
-Inversion (FVG)
-CISD (OB)
-FVG (après OB) 
-KILLZONE
-SMT","2025-07-06 20:44:25"
"348","249","Sweep liquidity","basé sur la prise de liquidité","2025-07-06 20:46:52"
"349","250","OSOK Stratégie","one shot one kill","2025-07-06 21:19:22"
"350","252","SMC","c\'est ma stratégie de référence","2025-07-06 21:31:46"
"351","252","Peka","la deuxième stratégie","2025-07-06 21:32:41"
"352","255","SMC/ICT","analyse technique","2025-07-06 21:50:20"
"353","235","AMD","Accumulation, manipulation pour la prise de liquidité et distribution.","2025-07-06 21:56:29"
"354","257","Market struture","Stratégie basé sur la structure du marché en HTF(H4) pour une prise de position en LTF(M15)

Les étapes sont les suivantes 
- déterminer le biais directionnel en H4
-prise de liquidité en M15(optionnel)
-displacement+Bos+Fvg(obligatoire)
- retour sur les 73% Fibonacci(obligatoire)
- Sl à 100% de Fib et Tp à 1/3","2025-07-06 21:57:42"
"357","262","Offre et Demande",,"2025-07-06 22:41:08"
"358","262","Liquidité",,"2025-07-06 22:41:19"
"359","262","Absorption",,"2025-07-06 22:41:30"
"360","265","Strategie efficience du marche","Analyse sur les haute time frame si le pris est epa attendre le retour du prix dans la zone epa et descendre dans une timeframe inferieur pour prendre position ou attendre une prise de liquidite avant de prendre position","2025-07-06 23:41:22"
"361","266","Jnre Stratégie","Stratégie basée sur le Price action combinée avec quelques paramètre du SMC ( BOS+POI+FIGURE CHARTISTE)","2025-07-07 00:06:59"
"362","267","SMC",,"2025-07-07 01:03:04"
"363","269","Cemeleon",,"2025-07-07 01:56:54"
"364","245","SMC","Smart Money Concept, une strategie basant sur l\'offre et la demande, a chaque fois le marche toucher l\'une de ces zones, le marché doit present un anglobante ou un changement de caractère apres avoir passer un FVG pour valide la rentrée en position.","2025-07-07 02:39:57"
"365","245","PRICE ACTION","Une strategie basant sur le support, la resistance, le brakeout, le retest, la continuité et les figures presentent sur la graphique.","2025-07-07 02:42:30"
"366","245","SMC-Englobante","Apres chaque anglobante presentant sur ces deux timeframes (3h , 4h) on prend le fibonacci pour retrouver le retracement en suivant la direction de la bougie la plus grande de l\'englobante sur les niveaus de 0,61 , 0,71 , 0,78.","2025-07-07 02:46:08"
"368","271","PPA_trend-line+S&R","Stratégie basée sur le price action, la trend-line et parfois le support et resistance","2025-07-07 05:12:13"
"369","271","SMC","Stratégie basé sur le Order-block","2025-07-07 05:12:58"
"370","272","ICT/SMC","Prise de liquidité","2025-07-07 05:53:40"
"371","237","SMC","basé sur la prise de luquidité","2025-07-07 06:32:39"
"372","144","ZDD BY CLEGIAS (BREAKOUT)","Stratégie basée sur le volume avec entré sur cassure","2025-07-07 07:31:24"
"373","274","Price actio",,"2025-07-07 07:58:08"
"374","274","Divegence rsi",,"2025-07-07 07:58:29"
"375","274","Smc",,"2025-07-07 07:58:37"
"376","274","BB",,"2025-07-07 07:58:55"
"377","275","SMC","stratégie basée sur l\'analyse technique mais aussi fondamentale 
elle consiste a comprendre le mouvement du marché comprendre la liquidité et trouver des entrées bien sur en additionnant d\'autres concepts","2025-07-07 08:20:06"
"378","144","ZDD BY CLEGIAS (OTE)","Stratégie basée sur le volume avec une entrée sur OTE inclus et/ou exclus","2025-07-07 08:31:52"
"379","278","ICT",,"2025-07-07 08:42:02"
"380","279","SMC","strategie sur la prise de liquidité","2025-07-07 08:52:49"
"381","168","PRICE ACTION","C\'est la stratégie des supports et résistances","2025-07-07 09:24:08"
"382","281","Price Action",,"2025-07-07 09:33:17"
"383","282","Forex Fusion",,"2025-07-07 10:12:16"
"384","282","Low to Full Risk","Monté des petits comptes","2025-07-07 10:12:56"
"385","284","SMC","Stratégie basée sur l\'analyse technique, les prises de liquidités et les Order Block","2025-07-07 10:15:49"
"386","284","SMC LQD sweep","C\\\'est la stratégie basée sur les sweep de liquidité uniquement pour prise de position","2025-07-07 10:17:22"
"387","283","H4","la strategies des Chandeliers japonais","2025-07-07 10:20:40"
"388","283","H1","la  strategie des chandeliers japonais","2025-07-07 10:25:07"
"389","251","PA+Zone","Basé essentiellement sur le price action qui est structurée sjr le chartisme et l\'emploi des zones de Support et Résistance suivie des des Key level","2025-07-07 11:06:50"
"390","108","ZARRSCALP","SUR OB","2025-07-07 11:27:57"
"391","233","CONFLUENCE","La stratégie est basé sur le faite de combiner plusieurs autres stratégies pour une confirmation d\'entrer","2025-07-07 11:54:33"
"392","289","RUA SMC ADVANCE Model 1","Retournement, exécution de la source.","2025-07-07 12:12:48"
"393","289","RUA SMC Model 2","Continuation","2025-07-07 12:14:58"
"394","289","RUA SMC Model 3","Retournement, exécution du breaker bloc","2025-07-07 12:17:42"
"395","56","PA","suivi de tendance","2025-07-07 12:19:53"
"396","242","price action","strategie basé sur les figures chartistes","2025-07-07 12:27:47"
"397","242","breakout et cassure de support et resistance",,"2025-07-07 12:28:46"
"398","242","SMC",,"2025-07-07 12:29:03"
"400","273","Price action","Combo des zones","2025-07-07 12:45:19"
"401","273","Zones de support et de résistance","Configuration sur l’une des zones en Daily","2025-07-07 12:46:28"
"402","289","RUA SMC ADVANCE Model mien","Exécution du POI juste en dessous de l\'inducement qui a fait le premier retour après la Bos de la structure H4","2025-07-07 13:06:54"
"403","144","ZDD BY CLEGIAAS (PRICE ACTION)","Confirmation sur volume sur (POC ou ZIGZAG) S/R","2025-07-07 13:09:53"
"404","295","PRICE ACTION","Strategie baséé sur l\'action du prix","2025-07-07 13:40:15"
"405","295","ZONE OTE/OB/FVG/TENDANCE","Strategie baséé sur l\'analyse technique","2025-07-07 13:47:46"
"406","295","AMD","PRISE de liquidité de la session asiatique","2025-07-07 13:49:13"
"407","298","Forex_David","Strategie Basé sur l\'analyse technique","2025-07-07 14:21:50"
"408","298","SMC",,"2025-07-07 14:23:59"
"412","248","ZDD BY CLEGIAS","Le volume","2025-07-07 17:34:35"
"413","248","ZDD BY CLEGIAS","Le volume","2025-07-07 17:35:04"
"414","282","Liquidity Takers",,"2025-07-07 18:36:23"
"415","311","SETUP A","MID of SESSION","2025-07-07 20:52:11"
"416","311","SETUP D","OB +liquidite","2025-07-07 20:53:07"
"417","276","PA","Ma nouvelle stratégie","2025-07-07 21:44:01"
"418","256","Biais H","Biais weekly
Zone H1 dans le sens du biais","2025-07-07 21:44:14"
"419","313","Sniper One","Stratégie basée sur 1 seul trade a une heure précise chaque jour en utilisant un meme pattern.","2025-07-07 23:13:15"
"420","315","FX Liquidité","Stratégie basée sur l\'analyse technique.
trouvé la direction du marché en commençant par le Daily puis en H4.
Chercher un niveau de liquidité ou le prix pourra brisé (liquidé) pour retourner dans sa direction.","2025-07-07 23:27:11"
"421","312","GOLD","SMC et Price action","2025-07-07 23:27:17"
"423","317","FOLLOW TREND","know the trend 
find the zone (supply/demand)
waiting the price come to ur zone 
waite the confirmation 
controle ur risk management","2025-07-08 00:07:02"
"424","317","Creux /sommet/creux /retest","creux-sommet-creux - forte impulsion -retest","2025-07-08 00:09:06"
"425","320","SMC","Ce la stratégie de la prise de liquidité","2025-07-08 04:17:16"
"426","320","Eh/EL","C\'est la Stratégie de liquidité","2025-07-08 04:18:30"
"427","321","SMC","Stratégie sur la liquidité","2025-07-08 06:18:59"
"428","321","Algo","Stratégie sur la structure du marché EPA / IPA et liquidités","2025-07-08 06:21:23"
"429","322","3 for 1 3:1","Horizontal trend 1:3","2025-07-08 07:33:45"
"430","308","SMC/ICT/PA","Stratégie basé sur la prise de liquidité et les zones de support résistance","2025-07-08 08:13:25"
"432","306","Double Structure",,"2025-07-08 08:51:04"
"433","306","IVC",,"2025-07-08 08:51:13"
"434","306","Gold three cycles day haussier",,"2025-07-08 08:51:46"
"438","325","CRT/D1/H4 +LIQUIDITÉ","Stratégie technique:
*CRT  H4 /D LIQUIDITÉ .
-bougie epais en D1/H4 avec rejet de bougie sur un niveau clé(OB/FVG/50%).
-Trader dans la tendance du marche surtout en H4
-Liquidité du HH et Hl
-Confirmation sur M15/M30 avec OB(INT)/FVG/-BBK/BPR/IFVG.
-Identifier le 50% avec ZP/ZD.
-OB intuititionnelle.
_Prise position RR1:3.","2025-07-08 09:35:57"
"440","324","Smart Money Reversal Entry","Stratégie basée sur la prise de liquidité plus choch","2025-07-08 10:26:45"
"441","156","Trend following forex 👌🏼","La stratégie est basé sur la suivi de tendance 👌🏼","2025-07-08 10:32:59"
"442","328","3iem impact",,"2025-07-08 11:53:56"
"443","328","4iem impact",,"2025-07-08 11:54:28"
"444","328","5iem impact",,"2025-07-08 11:54:43"
"445","328","Entré SLC",,"2025-07-08 11:55:11"
"446","328","CRZD",,"2025-07-08 11:55:23"
"447","328","CH",,"2025-07-08 11:55:33"
"448","329","SMC","Price action et smc","2025-07-08 12:13:27"
"451","326","SMC","Smart money concept /prise de liquidité/","2025-07-08 13:58:53"
"452","331","M 2é liquidité","M qui vient prendre la 2é liquidité","2025-07-08 16:07:16"
"453","331","SMC","Le prix reviens vers le point d\'entrée(bas ou moyen ou élevé)","2025-07-08 16:13:24"
"454","153","REFERENCE","Stratégie basée sur l\'apparition d\'une bougie ( 🟢 / 🔴 ) suivi d\'une ou deux bougie de même couleur 3 fois d\'affilée","2025-07-08 17:16:12"
"455","153","FORCE OF MOMENTUM","Stratégie basée sur un marché en force ( MOMENTUM : plus de 3 bougies de mêmes couleurs puis l\'apparition d\'une bougie. 
Une bougie peut pas stopper u momentum","2025-07-08 17:18:18"
"456","336","YOTTA CORPORATION","- Décisionnelles zones
- Liquidités 
- Entrées Snipers","2025-07-08 18:37:07"
"457","338","Smart ITC","Entrer sur une zone de support ou résistance après la cassure du dernièr (niveau plus haut ou plus bas) créer par le prix","2025-07-08 20:19:46"
"458","340","GHOST ENTRY","~Analyse graphique (retournement) :
¤ Verifier uniquement tendance sur le 1D-H4-H1-M15
¤ Chercher un MSS valide sur le H1 et le M15 (éxecution sur le M15)
¤ Pullback : Au cas où :
     -On a un LL/HH plus haut/bas qui casse le précedent atendre le retest d\\\'un BB (OB+FVG). Une chose : Le marché doit cassé le dernier H/L en créant un FVG sinon on passe au 2e cas.
     -On a des equals H/L et le 2e H/L qui devait se former casse le dernier H/L, alors là, on doit attendre le retest de l\\\'OB former par ces equals et biensur entrer après le sweep sur le H1.

~Analyse graphique (continuation) :
¤ Celui-ci consiste a trouver les zones de retracement du marché et y entrée une fois que le marché crée un mss sur une timeframe inférieur .","2025-07-08 21:16:13"
"459","328","CH SL",,"2025-07-08 21:22:47"
"460","341","SMC","Order block H1","2025-07-08 21:40:26"
"461","343","ICT Concept","Stratégie basée sur la prise de positions sur les zone de liquidité interne ou externe","2025-07-08 22:24:03"
"462","343","M1 Scalp","Stratégie basé sur un scalping en M1 ou la lecture du marché est fait juste avec le chartisme et les structure de marché","2025-07-08 22:26:07"
"463","332","strategie","tendance, ob, confirmation, prise du trade.","2025-07-08 22:31:38"
"464","63","SMC/ ICT","Stratégie basée sur les OB, BB.","2025-07-08 23:54:31"
"465","63","HIGH RISK OF CANDLESTICKS","C\'est une stratégie de prise de positions sur les zones clés en HTF, basée principalement sur les chandeliers japonais en LTF.","2025-07-09 00:31:41"
"466","345","Scalping","Prise de liquidités, la zone OTE, cassure","2025-07-09 02:22:59"
"467","346","QML","Stratégie basé sur les Fake Out Zone","2025-07-09 03:38:12"
"468","346","RBR","Stratégie basé sur le résistance to support","2025-07-09 03:39:05"
"469","347","STUP D","OB/LIQUIDITER","2025-07-09 06:43:24"
"470","347","STUP C","Réparage de liquidité avant la saison asiatique","2025-07-09 06:45:39"
"471","347","STUP A","Présence d\'un support cassure du haut de la saison confluence de le millieux de la saison et le support","2025-07-09 06:49:04"
"473","349","Liquidité × Anglobante","Purement du Technique, C\'est à dire Structure +OB + Anglobante","2025-07-09 09:45:33"
"474","348","PRICE ACTION","SUPPORT RESISTENCE TRENDLINE PATERNES","2025-07-09 11:09:19"
"475","306","Gold three cycles swing haussier",,"2025-07-09 11:17:50"
"476","347","RAOUL KIEMDE","BASE LE PRICE ASSIONNE LIGNE DE TENDANCE INSTITUTION","2025-07-09 12:13:03"
"477","354","Order Block Fongui","Basée sur la prise de position dans des order block en suivant la tendance","2025-07-09 13:31:21"
"478","355","CAS DE RENVERSSEMENT","Cas de Levels 1","2025-07-09 14:35:25"
"479","355","1er CAS DE CONTIUATION","Cas de Levels 2","2025-07-09 14:36:45"
"480","355","2em CAS DE CONTIUATION","Cas de levels 3","2025-07-09 14:37:40"
"483","129","V100","Observer la bougie en Monthly
Prévoir la direction 
Déterminer sur la précédente bougie M1, les zones clé 
Allez en dayli et faire ressortir les zones clé (pointe des bougie)
Attendre les prix dans ses différentes zones et observée le volume d\'échange dans les jours du mercredi a samedi","2025-07-09 15:11:53"
