"id","user_id","account_id","montant_investi","marche_id","strategie_id","ordre","total_lot","resultat","commentaire","detail","resultat_devise","created_at","date","image","respect_strategie","duree"
"169","105","92","2347.99","592","116","Sell","10.25","Gain",,,"4313.04","2025-07-05 09:54:25","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/Jump-1002-07-2025.png","oui","Swing 1j - 7j"
"170","42","38","0.33","136","137","Buy","0.01","Perte","J\'étais en gain et je voulais que le tp soit atteint","Stop Loss touché","8.00","2025-07-05 10:38:57","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/1000374207.png","oui","Swing 1j - 7j"
"171","129","161","100.00","630","224","Sell","0.00","Gain",,"Break-even","100.00","2025-07-05 11:41:20","2025-06-11",,"oui","Intraday 1h à 8h"
"172","129","161","150.00","624","146","Buy","0.00","Perte","Les prix sont venus me liquidé au niveau de l\'ancienne bougie de liquidité avant d\'aller dans mon sens","Stop Loss touché","150.00","2025-07-05 11:44:00","2025-06-12",,"oui","Intraday 1h à 8h"
"173","129","161","100.00","622","224","Sell","0.00","Gain","Entré : après fusion de deux bougie
Exécution direct 
SL: au dessus de la zone de prix 
Fin: j\'ai été liquidé",,"100.00","2025-07-05 11:48:59","2025-06-14",,"oui","Swing 1j - 7j"
"174","129","161","150.00","621","224","Buy","0.00","Perte","Entré : après reteste de la résistance EDSL: en dessous de la zone Fin: j\'ai été liquidé","Stop Loss touché","150.00","2025-07-05 11:52:30","2025-06-15",,"oui","Swing 1j - 7j"
"175","187","160","5.00","620","227","Sell","-0.01","Gain",,"Take Profit atteint","0.00","2025-07-05 11:55:09","2025-07-05",,"oui","Intraday 1h à 8h"
"177","129","161","100.00","626","224","Sell","0.00","Gain","Entré : après formation du marteau dans la zone de prix ED
SL: au dessus de la zone de prix","Take Profit atteint","100.00","2025-07-05 12:51:49","2025-06-15",,"oui","Swing 1j - 7j"
"178","129","161","150.00","622","146","Buy","0.00","Perte","Entré : après formation de la bougie clé ED
SL: En dessous du précédent creux 
Émotions : je doute de la cassure de la trade line vers la grande trade line","Stop Loss touché","150.00","2025-07-05 12:55:00","2025-06-17",,"oui","Swing 1j - 7j"
"179","129","161","200.00","629","149","Sell","0.00","Perte","Entré : après formation du marteau au niveau de la zone de liquidité ED
SL: au dessus de la résistance 
Fin: mauvais analyse","Stop Loss touché","150.00","2025-07-05 12:59:24","2025-06-17",,"non","Intraday 1h à 8h"
"180","129","161","200.00","622","147","Sell","0.00","Perte","Entré : après pull back sur niveau 50% ED
SL: juste au dessus du niveau 61.8
Fin: les prix l\'on liquidé au niveau du niveau 61.8 avant de continuer dans mon sens","Stop Loss touché","150.00","2025-07-05 13:04:59","2025-06-28",,"oui","Intraday 1h à 8h"
"181","129","161","100.00","626","146","Sell","0.00","Gain","Entré : Après Formation du doji suivis d\'une bougie baissière ED
SL: just bau dessus de la zone de croisement","Take Profit atteint","100.00","2025-07-05 13:09:23","2025-06-28",,"oui","Swing 1j - 7j"
"182","180","162","4.52","659","225","Sell","0.10","Gain",,"Take Profit atteint","17.90","2025-07-05 13:11:29","2025-04-02",,"oui","Swing 1j - 7j"
"183","129","161","200.00","660","147","Sell","0.00","Perte","Entré : après formation du marteau vert ED
SL: au dessus du 2eme pic de liquidité 
Émotions : doute que les prix aillent chercher les liquidités les plus hauts
Fin: la tl a ete cassé deux fois déjà, donc le marché est allé chercher de la liquidité au niveau des deux sommets",,"150.00","2025-07-05 13:21:36","2025-07-02",,"oui","Intraday 1h à 8h"
"184","129","161","208.28","628","146","Buy","0.00","Perte","Entré : après formation de la bougie clé 
SL:","Stop Loss touché","208.28","2025-07-05 13:23:55","2025-07-03",,"oui","Swing 1j - 7j"
"186","180","162","1.21","633","225","Sell","0.10","Perte",,"Stop Loss touché","1.21","2025-07-05 13:29:07","2025-02-05",,"oui","Scalping 0-1h"
"187","180","162","4.66","633","225","Sell","0.02","Perte",,"Stop Loss touché","4.66","2025-07-05 13:35:39","2025-02-06",,"non","Intraday 1h à 8h"
"188","180","162","13.02","633","225","Sell","0.02","Gain",,"Trailing Stop","15.20","2025-07-05 13:46:18","2025-02-05","https://fullmargin.net/wp-content/uploads/2025/07/GBPUSD_2025-07-05_13-45-32_2fe85.png","oui","Swing 1j - 7j"
"189","42","38","1.00","137","125","Buy","0.11","Gain","La position c\'est retournée je l\'ai coupé manuellement","Break-even","10.00","2025-07-05 14:32:52","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/1000374203.png","oui","Intraday 1h à 8h"
"190","193","171","10.00","696","238","Buy","0.12","Perte",,"Stop Loss touché","-10.00","2025-07-05 14:36:07","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-07-05-143425.jpg","oui",
"192","42","38","0.50","135","137","Sell","0.01","Perte","Sl clôture manuellement 
J\'étais en gain de 10doll","Stop Loss touché","7.00","2025-07-05 14:48:05","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/1000374243.png","non","Intraday 1h à 8h"
"194","55","40","50.00","143","51","Sell","5.00","Gain",,"Take Profit atteint","448.00","2025-07-05 16:26:47","2025-07-05",,"oui","Intraday 1h à 8h"
"195","198","180","0.82","724","246","Sell","0.00","Perte","J\'ai attendu la cassure de la structure haussière du V25 1 s.
Le prix l\'a effectivement fait puis a changé de structure, en passant à baissière.
Je ne suis pas entré direct mais j\'ai attendu un retracement et je suis entré.
Le retracement n\'était pas encore terminé et je suis entré.
Je n\'ai pas regardé le momentum du retracement.
Mon SL était très proche donc j\'ai été touché.","Stop Loss touché","-2.51","2025-07-05 16:29:28","2025-07-05",,"non","Intraday 1h à 8h"
"196","55","40","50.00","143","51","Buy","5.00","Perte","Zone avec peu de probabilité. Suis entrer en le sachant bien et j\'ai forcer le trade","Erreur de discipline","70.00","2025-07-05 16:38:41","2025-07-05",,"oui","Intraday 1h à 8h"
"197","134","113","2.00","386","156","Sell","0.01","Gain","J\'ai compris qu\'il faut être patient","Take Profit atteint","14.00","2025-07-05 16:39:33","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/JD10_2025-07-05_17-38-46.png","oui",
"198","200","181","27.00","734","252","Sell","2.00","Perte","Je ne pa analyser les marchés",,"27.00","2025-07-05 16:55:27","2025-07-05",,,
"199","193","171","10.00","688","238","Buy","0.10","Perte",,"Stop Loss touché","-10.00","2025-07-05 17:00:29","2025-07-05",,"oui",
"200","193","171","3.41","690","238","Buy","0.01","Perte",,"Stop Loss touché","-3.41","2025-07-05 17:04:13","2025-07-05",,"oui",
"207","42","38","1.20","139","125","Sell","0.04","Gain","Le fait de rester serein sur tout les devises","Break-even","10.00","2025-07-05 18:20:42","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/1000374375.png","oui","Scalping 0-1h"
"208","201","187","1695.35","744","258","Sell","0.00","Gain","Mwen t pran trade sa paske pache a t bloke nan yon ob epi e pi ba a t gen gen gen region FVG li tekel aprè aprè li bay yon aglobant","Take Profit atteint","5027.09","2025-07-05 18:31:52","2025-07-03","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot-2025-07-04-120356.png","oui","Intraday 1h à 8h"
"210","201","187","500.00","746","258","Sell","0.00","Nul","Se paske mache a t rive nan yon zone OB epi li t fè yon anglobant besye epi t mwen rantre se vre m soti an breakeven men son bel trade","Break-even","522.00","2025-07-05 18:53:33","2025-07-03","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot-2025-06-30-212613.png","oui",
"211","200","189","170.00","747","259","Sell","0.30","Perte",,"Stop Loss touché","170.00","2025-07-05 18:56:37","0000-00-00",,"oui",
"212","201","187","1692.52","745","258","Buy","0.00","Gain","Mwen pran trade sa paske mache a rive nan yon zone OB + ZONE $$$ donk lel fin pran liquidity a li konsolode epil bay yon avalman M5","Take Profit atteint","5018.70","2025-07-05 18:59:36","2025-07-03",,"oui",
"213","201","187","650.00","740","258","Sell","0.00","Gain","Mwen pran trade sa paske mache t rive nan yon zone N e nan menm zone sa t genyen yon $$$ osi r pi ro a t t genyen yon FVG epi yon OB","Trailing Stop","2052.00","2025-07-05 19:04:30","2025-08-04","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot-2025-07-04-125447.png","oui",
"214","201","187","1600.00","745","258","Sell","0.00","Nul","Mwe t pram trade sa paske m t jwenn konfimasyon men mt vin koupe trade sa paske jou sa se t t yon jou off sou monais USD a epi m t vin koupel e apre map vin raplem tou ke jou sa se t vendredi","Break-even","1659.00","2025-07-05 19:11:09","2025-07-04","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot-2025-07-05-150857.png","non","Intraday 1h à 8h"
"217","214","203","7.00","794","276","Sell","0.02","Gain","Un joli trade du début de mois","Take Profit atteint","15.00","2025-07-05 22:40:49","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250512-090549_TradingView.jpg","oui","Intraday 1h à 8h"
"220","162","206","158.00","805","283","Buy","0.25","Nul",,"Break-even","0.00","2025-07-05 23:51:29","2025-05-23",,"oui","Scalping 0-1h"
"221","162","206","158.00","805","283","Buy","0.25","Nul",,"Break-even","0.00","2025-07-05 23:58:44","2025-05-23",,"oui","Scalping 0-1h"
"222","162","206","158.00","805","283","Sell","0.25","Gain",,"Trailing Stop","1.25","2025-07-06 00:01:11","2025-05-23",,"oui","Scalping 0-1h"
"223","162","206","158.00","805","283","Sell","0.25","Gain",,"Trailing Stop","3.50","2025-07-06 00:05:37","2025-05-23",,"oui","Scalping 0-1h"
"224","162","206","158.00","523","283","Buy","0.25","Perte",,"Stop Loss touché","193.75","2025-07-06 00:08:07","2025-05-27",,"oui","Scalping 0-1h"
"225","162","206","6.35","523","283","Buy","0.01","Gain",,"Take Profit atteint","13.30","2025-07-06 00:14:04","2025-05-29",,"oui","Scalping 0-1h"
"226","162","206","6.35","523","283","Buy","0.01","Gain",,"Take Profit atteint","2.97","2025-07-06 00:16:34","2025-05-29",,"oui","Scalping 0-1h"
"227","162","206","6.35","804","283","Buy","0.01","Perte",,"Stop Loss touché","4.58","2025-07-06 00:19:24","2025-05-29",,"oui","Intraday 1h à 8h"
"228","174","211","248.00","811","287","Sell","1.00","Perte","Le prix apres avoir pris la liquidité du SC le prix et revenu liquide la liquidité de 106550 le prix a réagit dans une zone de démarrage avant mais il y avait une autre supply en haut mais j\'ai rentré a cause de la confirmation a l\'intérieur
Mes confirmations:
1: une décompte Complet
2.une double changemeyde structure
3. Une liquidité interne à venir chercher
Mais je garde en tête que il y a une autre zone en haut qui pourra donner une gros vente parce que c est une supply H4 en plus il aura une prise de liquidité BC","Stop Loss touché","-248.00","2025-07-06 01:49:20","2025-07-02",,"oui","Scalping 0-1h"
"229","174","211","300.00","811","286","Sell","1.00","Perte","Le prix après avoir casser la supply H1 mais, le prix est revenue dans la supply H4 apres dans la supply le prix a créé un décompte mais qui n\'est pas complet il a arrive dans une UT apres cette mouvement le prix a créer une petite cassure et une liquidité interne en M3 , j ai choisi une zone en fonction de la de l\'equilibrum et au milieu de la Volume","Stop Loss touché","-300.00","2025-07-06 01:51:57","2025-07-03",,"oui","Intraday 1h à 8h"
"230","220","214","50.00","815","291","Buy","1.97","Gain","Ce trade a été plus avec où liquidité des marchés faible très belle entrée et un beau profit","Break-even","233.00","2025-07-06 04:40:04","2025-07-04","https://fullmargin.net/wp-content/uploads/2025/07/IMG_0133.png","oui","Intraday 1h à 8h"
"231","221","215","22.00","819","292","Sell","0.10","Gain","Je stressais qauand j\'ai mis la position","Take Profit atteint","45.40","2025-07-06 04:52:00","2025-07-03","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250703_102746_TradingView.jpg","oui","Scalping 0-1h"
"232","164","141","20.00","528","297","Buy","1.00","Gain","beau trade. Mais j\'ai coupé manuellement","Erreur de discipline","175.00","2025-07-06 08:24:21","2025-07-05","https://fullmargin.net/wp-content/uploads/2025/07/Volatility-100-1s-IndexH1.png","oui","Intraday 1h à 8h"
"235","193","171","10.00","682","238","Sell","0.30","Perte","placer les Sl pour toutes les positions","Stop Loss touché","-11.44","2025-07-06 10:07:45","2025-07-05",,"oui",
"236","193","171","10.00","669","238","Sell","5.00","Perte","placer les SL pour toutes les positions","Erreur de discipline","-38.00","2025-07-06 10:17:16","2025-07-05",,"oui",
"237","193","171","8.50","678","238","Sell","0.02","Perte","placer Sl pour toutes les positions","Stop Loss touché","-18.45","2025-07-06 10:19:27","2025-07-05",,"oui",
"238","193","171","5.64","682","238","Sell","0.20","Perte",,"Stop Loss touché","-5.64","2025-07-06 10:22:18","2025-07-05",,"oui",
"239","193","171","10.00","669","238","Sell","3.50","Perte",,"Stop Loss touché","-10.00","2025-07-06 10:30:36","2025-07-05",,"oui",
"240","193","171","10.00","669","238","Sell","3.50","Perte","Sl pr ttes ls posit°","Stop Loss touché","-18.00","2025-07-06 10:34:42","2025-07-05",,"oui",
"241","226","223","1000.00","870","303","Buy","0.00","Gain",,"Take Profit atteint","37000.00","2025-07-06 10:37:21","2025-06-23","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-06-24-181230.png","oui","Swing 1j - 7j"
"242","193","171","10.00","681","238","Buy","0.00","Perte","appliquer la gestion de drawdown 1/2 risque pour ce trade","Stop Loss touché","-10.00","2025-07-06 10:37:49","2025-07-06",,"oui",
"243","226","223","1000.00","869","303","Buy","0.00","Gain",,"Break-even","1600.00","2025-07-06 10:43:23","2025-06-25",,"oui","Intraday 1h à 8h"
"244","226","224","1000.00","873","303","Sell","0.00","Gain",,"Take Profit atteint","13000.00","2025-07-06 10:46:41","2025-06-18",,"oui","Intraday 1h à 8h"
"245","226","224","1000.00","873","303","Sell","0.00","Gain",,"Take Profit atteint","34000.00","2025-07-06 10:48:38","2025-06-23",,"oui","Swing 1j - 7j"
"246","226","224","1000.00","873","303","Buy","0.00","Gain",,"Take Profit atteint","42000.00","2025-07-06 10:51:33","2025-06-29",,"oui","Swing 1j - 7j"
"247","226","224","1000.00","873","303","Buy","0.00","Gain",,"Break-even","10000.00","2025-07-06 10:53:34","2025-07-02",,"oui","Swing 1j - 7j"
"248","226","224","1000.00","874","303","Buy","0.00","Gain",,"Take Profit atteint","22000.00","2025-07-06 10:56:39","2025-06-15",,"oui","Swing 1j - 7j"
"249","226","224","1000.00","874","303","Buy","0.00","Gain",,"Take Profit atteint","10000.00","2025-07-06 10:58:21","2025-06-16",,"oui","Swing 1j - 7j"
"250","226","224","1000.00","874","303","Buy","0.00","Gain",,"Take Profit atteint","12000.00","2025-07-06 10:59:54","2025-06-18",,"oui","Swing 1j - 7j"
"251","226","224","1000.00","874","303","Buy","0.00","Gain",,"Take Profit atteint","26000.00","2025-07-06 11:01:41","2025-07-01",,"oui","Swing 1j - 7j"
"252","193","171","5.00","681","238","Sell","1.00","Perte",,"Stop Loss touché","-5.00","2025-07-06 11:08:23","2025-07-06",,"oui",
"253","193","171","4.50","669","238","Sell","1.00","Perte",,"Stop Loss touché","-4.50","2025-07-06 11:09:58","2025-07-06",,"oui",
"254","227","226","5.00","879","304","Buy","0.50","Nul","L\'analyse n\'était,vu aussi la patience,mais malheureusement je suis sorti du Trade par émotions et aussi je devrais clôturer quelques positions au niveau clés",,"0.00","2025-07-06 11:28:43","2025-07-05",,"oui","Intraday 1h à 8h"
"255","193","171","3.50","681","238","Sell","0.50","Perte",,"Stop Loss touché","-3.50","2025-07-06 11:54:16","2025-07-06","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-07-06-115549.jpg","oui",
"256","193","171","7.50","684","238","Sell","0.10","Perte",,"Stop Loss touché","-7.50","2025-07-06 12:02:01","2025-07-06","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-07-06-120050.jpg","oui",
"257","193","171","2.00","682","238","Sell","0.00","Perte",,"Erreur de discipline","-2.00","2025-07-06 12:08:47","2025-07-06",,"non",
"258","193","171","2.50","682","238","Sell","1.00","Perte",,"Erreur de discipline","-2.50","2025-07-06 12:59:35","2025-07-06","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-07-06-125517.jpg","oui",
"259","166","145","0.15","536","207","Sell","0.03","Perte","J\'ai vu deux bougies de manipulation et ensuite je pensais que le marcher allait sell ;c\'est enfait en weekly","Stop Loss touché","36.39","2025-07-06 13:33:49","2025-07-05",,"non","Intraday 1h à 8h"
"260","193","171","10.00","672","238","Buy","3.50","Gain",,"Trailing Stop","95.00","2025-07-06 13:37:10","2025-07-06","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-07-06-133342.jpg","oui","Swing 1j - 7j"
"261","166","145","1.00","536","207","Sell","0.02","Perte",,"Stop Loss touché","31.28","2025-07-06 13:39:45","2025-07-05",,"oui","Intraday 1h à 8h"
"263","166","145","0.50","536","207","Buy","0.01","Gain","Accumulation manipulation et distribution CTR","Take Profit atteint","26.59","2025-07-06 13:47:20","2025-07-06",,"oui","Intraday 1h à 8h"
